,content,date,like,place,tags,unix,imgUrl
57,부담스럽지 않은 가격으로여행 200% 즐기기 ✨💚 #가성비숙소 모음 💚⠀-📍 #고흥 #아로새기다잔잔한 힐링을 즐길 수 있는고흥의 숨겨진 고퀄리티 숙소 💗⠀📍 #거제 #바람의언덕리조트편백나무로 만든 히노끼탕에서반신욕을 하며 선셋을 즐길 수 있는 숙소 💙⠀📍 #인제 #소월숲스테이프라이빗한 분위기의 자연뷰를가득 느낄 수 있는 숙소 :)⠀📍 #삼척 #향초목원'톰소여의 모험'에 나올법한동화재질 통나무집 🤎⠀📍 #제주 #춤추는달귀여운 다락방이 있는우드톤 독채펜션⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #독채펜션 #펜션 #리조트 #감성숙소추천,2021-08-21,419,,"['#가성비숙소', '#고흥', '#아로새기다잔잔한', '#거제', '#바람의언덕리조트편백나무로', '#인제', '#소월숲스테이프라이빗한', '#삼척', ""#향초목원'톰소여의"", '#제주', '#춤추는달귀여운', '#숙소기록', '#숙소기록_국내⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#독채펜션', '#펜션', '#리조트', '#감성숙소추천']",1629504000.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/240107428_653896162238313_6467058298552331460_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=dQZ4KLBD6BAAX9kMLcH&edm=AP_V10EBAAAA&ccb=7-4&oh=b3f9c7bc4ad969a1d417f377fe00c05d&oe=615B0783&_nc_sid=4f375e
58,"⠀편백나무 향 가득한 자연 속 한옥숙소 🏠#안성 #오담 ✨⠀-⠀편백나무와 황토로 지어진 '오담'자연 그대로 한옥만의 따뜻한 온기와현대의 편리함까지 더해진 공간이에요 ✨⠀앞에는 넓은 잔디 마당을 품고한옥은 총 세개의 공간으로 나눠지는데침실과 주방이 있는 본채, 파고라 공간까지 ❤⠀바베큐를 즐길 수 있는 야외공간에서캠핑 분위기까지 내며 즐길 수 있어요! ⠀📍 주소경기 안성시 대덕면 하모산길 21-5⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 주변에 편의시설 가까운 편, 배달도 잘 되어이는 편가격 : 16만원특징 : 정원을 바라보며 차 마시기 좋은 파고라 공간이 매력적임. 가격이 저렴한 편⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_안성⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #안성숙소 #안성숙소추천 #안성가볼만한곳 #안성여행 #안성감성숙소 #안성핫플 #안성핫플레이스 #안성풀빌라 #안성에어비앤비 #안성독채펜션 #안성펜션",2021-08-21,314,안성,"['#안성', '#오담', '#숙소기록', '#숙소기록_국내', '#숙소기록_안성⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#안성숙소', '#안성숙소추천', '#안성가볼만한곳', '#안성여행', '#안성감성숙소', '#안성핫플', '#안성핫플레이스', '#안성풀빌라', '#안성에어비앤비', '#안성독채펜션', '#안성펜션']",1629504000.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/239459842_1005818496842040_1233543835624273075_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sp5FJEKtp40AX_Hy61m&tn=XAC9zZAskNOLBakD&edm=AP_V10EBAAAA&ccb=7-4&oh=c1e125b976dfbdae1e91946160512cd9&oe=615BDA12&_nc_sid=4f375e
59,"⠀화이트 톤의 모던하고 아늑한 감성숙소 🏠#경주 #물리적공간 ✨⠀-⠀경주의 고요하고 한적한 덕산마을에위치한 모던한 감성의 숙소에요! 💛⠀하루에한 팀만 받는다는 프라이빗한신상 독채펜션이라고 해요🏠⠀넓은 뒷마당, 미니 수영장, 취사 가능한부엌이 있어요. 실내는 전체적으로 화이트톤의모던한 느낌이 가득하고 아늑한 느낌이 나요! 😍⠀📍 주소경북 경주시 천북면 동산덕산길 91⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 주변에 편의시설 없음. 자차 이용하는걸 추천.가격 : 약 32만원특징 : 웰컴드링크로 와인 제공 됨, 다이슨 드라이기 , 빔프로젝터와 블루투스 스피커로 넷플릭스, 왓챠 가능!⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_경주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #경주숙소 #경주숙소추천 #경주가볼만한곳 #경주여행 #경주감성숙소 #경주핫플 #경주핫플레이스 #경주풀빌라 #경주에어비앤비 #경주독채펜션 #경주펜션",2021-08-20,389,경주시,"['#경주', '#물리적공간', '#숙소기록', '#숙소기록_국내', '#숙소기록_경주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#경주숙소', '#경주숙소추천', '#경주가볼만한곳', '#경주여행', '#경주감성숙소', '#경주핫플', '#경주핫플레이스', '#경주풀빌라', '#경주에어비앤비', '#경주독채펜션', '#경주펜션']",1629417600.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/240005240_1245323422558892_7211182545796687289_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BtTPHilhXRAAX_anfI7&edm=AP_V10EBAAAA&ccb=7-4&oh=46c9834cfb6c201b395e05d17d75d0e4&oe=615BCA0C&_nc_sid=4f375e
60,"⠀한국에서 느끼는 홍콩 감성화양연화를 그대로 옮긴듯한 공간🎟 #제주 #옥희전✨⠀레트로 덕후라면분명히 좋아할 숙소⠀홍콩영화 화양연화로 모티브로 한 듯,따듯한 조명과 옛 소품들의 조화가돋보이는 곳이에요 :)⠀친구들과 옷 맞춰입고컨셉사진찍기에도 좋답니다!⠀📍 주소제주 제주시 한림읍 금능1길 23⠀💡 Tip🔸 입실 16:00~🔸 퇴실 11:00⠀⠀🌿 숙소기록위치 : 금능해수욕장과 매우 인접!협재해수욕장과도 가까우나대중교통으로 접근하기에는 조금 어려움가격 : 성수기(7,8月)>20만원준성수기(4,5,6,9,10,12月)비수기(1,2,3,11月)>15만원⠀특징 : 연박할인 이벤트 중!빈티지소품에 부상위험있어 어린이 예약 불가⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳 #제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주풀빌라 #제주에어비앤비 #제주독채펜션 #제주펜션 #레트로펜션 #컨셉여행⠀",2021-08-20,223,옥희전,"['#제주', '#옥희전✨⠀레트로', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주풀빌라', '#제주에어비앤비', '#제주독채펜션', '#제주펜션', '#레트로펜션', '#컨셉여행⠀']",1629417600.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/239322804_995956844570124_5393140384128654159_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=_9IQ6H9iqTkAX_wurkK&edm=AP_V10EBAAAA&ccb=7-4&oh=b0f237279412cfdfef9d6aa05ca2afd8&oe=615AF2DA&_nc_sid=4f375e
61,"⠀전통적 느낌과 현대적 느낌이 어우러진 🏠한옥 스테이 #안동 #아늑 ✨⠀-⠀1980년대 전통적인 한옥의 모습과현대적인 느낌의 조화가 어우러진감성 한옥스테이 '아늑' 💛⠀날이 좋을 때에는야외에 있는 다도실에서 다도를즐기며 편하게 힐링할 수 있어요⠀빔프로젝트와 고급스피커가 있어서아늑한 공간에서 영화도 즐길 수 있어요크로플과 음료도 조식으로 제공되요 😍⠀'아늑' 이라는 이름처럼아늑하고 감성적인 힐링숙소에요 ✨⠀📍 주소경상북도 안동시 마들1길 19-18⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 주변 인프라가 잘 갖춰져있어서 편의시설 잘 갖춰진 편가격 : 약 23만원특징 : 숙소 내에 실내영화관 느낌 낼 수 있고, 조식 제공 됨⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_안동⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #안동숙소 #안동숙소추천 #안동가볼만한곳 #안동여행 #안동감성숙소 #안동핫플 #안동핫플레이스 #안동풀빌라 #안동에어비앤비 #안동독채펜션 #안동펜션",2021-08-19,869,,"['#안동', '#아늑', '#숙소기록', '#숙소기록_국내', '#숙소기록_안동⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#안동숙소', '#안동숙소추천', '#안동가볼만한곳', '#안동여행', '#안동감성숙소', '#안동핫플', '#안동핫플레이스', '#안동풀빌라', '#안동에어비앤비', '#안동독채펜션', '#안동펜션']",1629331200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/239359453_898659421045739_157534545331874065_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=19r0JARFwmAAX8dk8JH&edm=AP_V10EBAAAA&ccb=7-4&oh=1ebe6a152c4f3951027e6706d82c2fff&oe=615A9A22&_nc_sid=4f375e
62,"⠀작은정원을 품고있는 모던한 제주 숙소 🏠#제주 #오오오하우스 ✨⠀-⠀제주 서쪽에 고요하고 한적한 마을에위치한 제주 감성숙소 '오오오하우스'⠀'오오오하우스'는 '오','오오'동 총 두개의집으로 이루어진 독채펜션이에요!✨⠀모던한 감성의 인테리어와통창으로 보는 탁 트인 제주의 푸른 자연뷰🌲제주 감성 제대로 느끼고 와보세요!💛⠀📍 주소제주 제주시 한경면 대한로 800-12⠀💡 Tip🔸 입실 16:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 주변에 편의시설 없음. 자차 이용하는걸 추천.가격 : 약 24~30만원특징 : '오오'하우스만 수영장 있음⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳 #제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주풀빌라 #제주에어비앤비 #제주독채펜션 #제주펜션",2021-08-19,491,,"['#제주', '#오오오하우스', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주풀빌라', '#제주에어비앤비', '#제주독채펜션', '#제주펜션']",1629331200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/238606585_1044394829428755_9157375203435735677_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ktwpaujbDB0AX-2oXZ6&edm=AP_V10EBAAAA&ccb=7-4&oh=3c4d3a4d550463ae12efb02997f748e5&oe=615BADE6&_nc_sid=4f375e
63,"⠀화이트앤우드톤, 숲속의 힐링가득한 숙소 🏠#경주 #래태리펜션 ✨⠀-⠀세 개의 단독 풀빌라로 이루어진프라이빗한 경주의 독채펜션 '래태리'⠀2층으로 이루어진 독채펜션이고,전 객실에는 개별 수영장과 바베큐장, 마당까지완전 프라이빗하게 휴식을 즐길 수 있어요 💛⠀전체적으로 화이트&우드톤으로안정적인 느낌을 주고 , 독특한 창 너머로보이는 초록초록한 자연풍경이 정말 예뻐요 ✨⠀📍 주소경상북도 경주시 현곡면 래태리 1035⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 주변에 편의시설 없음. 자차 이용하는걸 추천.가격 : 약 45만원특징 : 객실마다 수영장 있음 , 조식 제공, 복층으로 되어있음⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_경주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #경주숙소 #경주숙소추천 #경주가볼만한곳 #경주여행 #경주감성숙소 #경주핫플 #경주핫플레이스 #경주풀빌라 #경주에어비앤비 #경주독채펜션 #경주펜션",2021-08-18,482,경주,"['#경주', '#래태리펜션', '#숙소기록', '#숙소기록_국내', '#숙소기록_경주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#경주숙소', '#경주숙소추천', '#경주가볼만한곳', '#경주여행', '#경주감성숙소', '#경주핫플', '#경주핫플레이스', '#경주풀빌라', '#경주에어비앤비', '#경주독채펜션', '#경주펜션']",1629244800.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/239164083_450696142579971_2804030152940738711_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=daybg3RjA_0AX83zUiY&edm=AP_V10EBAAAA&ccb=7-4&oh=4c4532a287fb6245b4c4e6c6935da575&oe=615B5159&_nc_sid=4f375e
64,"⠀제주스러움이 가장 잘 느껴지는 돌담숙소🏠#제주 #제주가옥⠀한 팀만을 위한 프라이빗한돌담 독채 숙소 '제주 Gaok'⠀자연스러운 제주의 느낌 그대로돌담 안 작은 마당과 고풍스러운 외관⠀자쿠지와 침실 주방까지 내부도깔끔하게 분리 된 공간이 아늑함을 더해줘요⠀⠀📍 주소제주시 조천읍 신촌리⠀💡 Tip🔸 입실 16:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 근처에 마트 있음. 조용한 바닷가마을에 위치해있음가격 : 평일 30만원 / 주말 35만원특징 : 2박이상 연박 시 할인 ,바베큐 시설 이용 가능⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳 #제주안여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주풀빌라 #제주에어비앤비 #제주독채펜션 #제주펜션추천",2021-08-17,586,제주도,"['#제주', '#제주가옥⠀한', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주안여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주풀빌라', '#제주에어비앤비', '#제주독채펜션', '#제주펜션추천']",1629158400.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/223976193_272662267581344_8560840167150346894_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=09REpj7TmnsAX8-cJDW&edm=AP_V10EBAAAA&ccb=7-4&oh=b288d0a6a31b00398e360946535115ff&oe=615BC8C3&_nc_sid=4f375e
65,"그림같은 일출과 일몰을 모두 보며수영장에서 즐기는 힐링✨ #영덕 #해온안⠀바다에 바로 근접해있어탁 트인 오션뷰를 숙소 어디서든 즐길 수 있는프라이빗 독채 숙소, 해온안🌿인피니티풀과 산책로가 잘 되어 있어바다를 제대로 즐길 수 있어요!저녁에는 바베큐를 즐기며일몰을 구경하고,아침에는 침대에 누워일출을 구경하면 완벽한 힐링 그 자체랍니다:)📍 주소경북 영덕군 병곡면 병곡1길 25⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00🔸 9월~4월까지는 수영장 운영 X🔸 날씨 변동이 잦으므로 흐린 날에는 미리 고기 구입X⠀🌿 숙소기록위치 : 대중교통으로 접근하기는 조금 힘듦, 차로 2분, 걸어서 20분정도 거리에 마트가 있음객실 : A동 기준인원 2인, 최대인원 6인B동 기준인원 2인, 최대인원 3인-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_영덕⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #영덕숙소 #영덕숙소추천 #영덕가볼만한곳 #영덕여행 #영덕감성숙소 #영덕핫플 #영덕핫플레이스 #영덕풀빌라 #영덕에어비앤비 #영덕독채펜션 #영덕펜션 #오션뷰 #오션뷰숙소",2021-08-17,414,해온안,"['#영덕', '#해온안⠀바다에', '#숙소기록', '#숙소기록_국내', '#숙소기록_영덕⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#영덕숙소', '#영덕숙소추천', '#영덕가볼만한곳', '#영덕여행', '#영덕감성숙소', '#영덕핫플', '#영덕핫플레이스', '#영덕풀빌라', '#영덕에어비앤비', '#영덕독채펜션', '#영덕펜션', '#오션뷰', '#오션뷰숙소']",1629158400.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/239186146_120338327002845_1100180867370823357_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6XiSXR5d1N4AX9EkJ_6&edm=AP_V10EBAAAA&ccb=7-4&oh=9c4c7b91145be26767fabe637d2d3733&oe=615B9BF6&_nc_sid=4f375e
66,"⠀고요하고 고풍스러운 독채한옥숙소🏠#전주 #라누이 💛⠀고풍스러운 느낌의 한옥숙소와보기만해도 뛰어 놀고싶은넓은 정원이 있는 푸른 마당⠀1940년에 건축한 한옥을 리모델링하여,고유의 고풍스러운 멋은 그대로이고편리하고 감각적인 인테리어를 더해만들어진 한옥 숙소라고 해요⠀📍 주소전라북도 전주시 완산구 고사동⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 전주 객리단길 근처에있어서 접근성 좋음가격 : 약 20만원특징 : 2~4인 숙소와 1~2인별채로 이루어져있고, 두 숙소는 독립된 건물.⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_전주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #전주숙소 #전주숙소추천 #전주가볼만한곳 #전주여행 #전주감성숙소 #전주핫플 #전주핫플레이스 #전주풀빌라 #전주에어비앤비 #전주독채펜션 #전주펜션",2021-08-16,838,,"['#전주', '#라누이', '#숙소기록', '#숙소기록_국내', '#숙소기록_전주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#전주숙소', '#전주숙소추천', '#전주가볼만한곳', '#전주여행', '#전주감성숙소', '#전주핫플', '#전주핫플레이스', '#전주풀빌라', '#전주에어비앤비', '#전주독채펜션', '#전주펜션']",1629072000.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/236808218_537757977285358_6131762938135517566_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3Xg-XEAaUR4AX9JMVaU&edm=AP_V10EBAAAA&ccb=7-4&oh=ba930a5dd7aa2a72c5028bd9d8a72f6d&oe=615BDE4B&_nc_sid=4f375e
67,"동양과 서양의 조화가 매력적인#고성 #삼박한집⠀질감 좋은 목재 인테리어가인상적인 숙소⠀단아한 창살과 서까래는동양을 연상시키고,⠀외부의 건물이나 테라스는서양을 떠올리게 되더라구요 :)⠀객실 한가운데 있는넓은 히노끼탕은 고급스럽고관리도 잘되있어서사용하기 너무 좋았어요 🤍⠀사장님이숙소를 얼마나 아끼고 신경쓰시는지숙박하는 내내 느낄 수 있어서너무 좋았던 숙소 중 하나예요 💕⠀📍 주소강원도 고성군 토성면 봉포2길 12⠀⠀🌿 숙소기록위치 : 바다 가까이 위치해있다.가격 : 20-55만원까지 (요일과 성수기에 따라 상이)특징 : 매력적인 목재 인테리어와사장님의 손길이 하나하나 느껴지는고급스러운 소품들⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_고성⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #고성숙소 #고성숙소추천 #고성가볼만한곳 #고성여행 #고성감성숙소 #고성핫플 #고성핫플레이스 #고성풀빌라 #고성에어비앤비 #고성독채펜션 #고성펜션⠀",2021-08-15,340,강원도 고성,"['#고성', '#삼박한집⠀질감', '#숙소기록', '#숙소기록_국내', '#숙소기록_고성⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#고성숙소', '#고성숙소추천', '#고성가볼만한곳', '#고성여행', '#고성감성숙소', '#고성핫플', '#고성핫플레이스', '#고성풀빌라', '#고성에어비앤비', '#고성독채펜션', '#고성펜션⠀']",1628985600.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/236498026_821861181802523_4938975387185334827_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dnPPs8ofmqwAX-xu42a&edm=AP_V10EBAAAA&ccb=7-4&oh=9d581966e1bdf156f3c27bb0816d6610&oe=615A51E0&_nc_sid=4f375e
68,"⠀도심 속으로 떠나는 고요한 호캉스#강남 #오월호텔 ✨⠀고요함의 미학이 담겨 있는 공간서울의 중심 강남에서 느껴보는고요한 호캉스 💛⠀숙소 어디에서든 정원을 마주할 수 있고모던한 실내 인테리어까지 깔끔하고고급스러운 분위기까지 좋았어요⠀모든 공간이 최고급 호텔 느낌,퀄리티에 비해 가격이 합리적이였어요 ❣️⠀⠀📍 주소서울특별시 강남구 언주로85길 27⠀💡 Tip🔸 입실 20:00~🔸 퇴실 12:00⠀🌿 숙소기록위치 : 역삼역에서 매우 가까움가격 : 약 20만원특징 : 넷플릭스 무료, 발렛파킹, 스위트룸은 미리 예약 필수⠀⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_서울⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #서울숙소 #서울숙소추천 #강남가볼만한곳 #서울여행 #강남감성숙소 #서울핫플 #서울핫플레이스 #강남호텔 #강남에어비앤비 #서울호텔",2021-08-14,642,오월호텔,"['#강남', '#오월호텔', '#숙소기록', '#숙소기록_국내', '#숙소기록_서울⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#서울숙소', '#서울숙소추천', '#강남가볼만한곳', '#서울여행', '#강남감성숙소', '#서울핫플', '#서울핫플레이스', '#강남호텔', '#강남에어비앤비', '#서울호텔']",1628899200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/236372234_349652680044027_7205283101049607185_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Pb77qygmhF0AX99kQuu&edm=AP_V10EBAAAA&ccb=7-4&oh=ba8edc0890e2fd40b527049a7df76108&oe=615A6555&_nc_sid=4f375e
